TICKER,RSI,CLOSE
3MINDIA.NS,75.81079621459492,28734.900390625
ATGL.NS,82.15742555250795,905.4500122070312
GODREJIND.NS,89.91909708994879,530.75
ICRA.NS,74.23443193989384,3586.14990234375
JSWSTEEL.NS,73.80370112832702,445.20001220703125
MINDTREE.NS,76.89710197917576,1979.949951171875
ORIENTELEC.NS,70.84585220470048,311.6499938964844
PRSMJOHNSN.NS,70.20001220703125,126.30000305175781
